,0
FORD_0_impactQ_Q2,0.021999483423643582
east respiratory,0.0175230394872849
FORD_0_aisQ_Q1_D1,0.01723512815964978
middle east,0.01626753734185775
FORD_0_impactQ_Q1_D2,0.016052029858650292
middle,0.01602889840671373
middle east respiratory,0.01550919979532949
license_unk,0.015458629945623095
respiratory syndrome,0.014472932787385918
east respiratory syndrome,0.013024247829170802
WoSkategorie_0_aisQ_Q1_D2,0.011854819239369253
WoSkategorie_0_aisQ_Q3,0.010373147406746847
FORD_0_impactQ_Q1_D1,0.009833384491814506
east,0.00869586993312958
FORD_0_aisQ_Q1_D2,0.008375329278416263
WoSkategorie_0_impactQ_Q3,0.00681092600114502
syndrome_y,0.006678094221470796
FORD_0_aisQ_Q2,0.006457999517421983
WoSkategorie_0_impactQ_Q1,0.005711153577752106
WoSkategorie_0_aisQ_Q1_D1,0.005599337931181344
license_elscovid,0.005459501082055879
FORD_0_impactQ_Q3,0.004404391775616923
journal_Journal_of_Virology,0.0037544992302333143
review,0.0036976819494771006
respiratory_y,0.003480322025961927
WoSkategorie_0_aisQ_Q2,0.0032363024012799554
WoSkategorie_0_impactQ_Q2,0.003182467543516211
severe_y,0.0031754549594140403
double,0.002915114822578055
human_y,0.0029035591624774803
syndrome coronavirus,0.0028160159245007622
mers_y,0.002799528356044095
cov_y,0.002755422926011063
viruses,0.0027327809269051197
FORD_0_aisQ_Q3,0.002705081648771865
er_y,0.002551226439722916
coronaviruses_y,0.002524795746441969
WoSkategorie_0_impactQ_Q1_D2,0.002519925932697356
WoSkategorie_0_impactQ_Q1_D1,0.0025041307521356847
ling,0.002465394970300922
viral replication,0.0024562640611639815
severe acute respiratory,0.0024211264622217717
paul,0.0023550722470683035
WoSkategorie_0_impactQ_Q4,0.002046874848951367
key,0.0020146501274382438
activated,0.0018675717929032636
van,0.0018356291543855166
sars_y,0.0017558475036334128
tropism_x,0.0017156971572024815
context,0.0017150949307786541
chain,0.0017135890250831358
2004,0.0017026469719156633
journal_Virology,0.0017016457443880368
emergence,0.0016762139351472396
affected,0.0016561873697272282
host,0.0016561090207363749
license_ccby,0.0016028294324099974
method,0.0015771093118376028
journal_Viruses,0.0015673293283542486
stefan,0.0015314801780673642
respiratory coronavirus,0.0015157897338884743
rna,0.0015140412927226136
WoSkategorie_0_aisQ_Q4,0.0015027585276128044
pathway,0.001491124774705514
WoSkategorie_0_obor_MICROBIOLOGY_SCIE,0.001484822539141733
encodes,0.0014373151368425668
regulatory,0.0013987483710173358
showing,0.001372369390951813
innate,0.0013695136989647317
neurotropic,0.0013545477071776279
peter,0.0013436577868904782
us,0.001327941179833657
isolated,0.0013131484176656376
effect,0.0012953264694097334
protein_y,0.0012921208846251222
body,0.0012781145610376806
emerging_y,0.0012764125202692287
higher,0.0012757003966614394
conserved,0.001267817771224401
tan,0.0012655674737197245
assay,0.0012643164219890552
virulence,0.0012489467924498316
acute_y,0.00122397632728939
processes,0.0012221087659594122
cterminal,0.0012150026997109337
virus_y,0.0012095386684546113
surface,0.0012006526947718197
yuan,0.001197795714636777
signal,0.0011936785586063668
induction,0.0011787139683430785
enjuanes,0.0011774609746185716
hospital,0.0011681296971874809
infection_x,0.00116181692987253
epitope_y,0.0011581787106619793
humans_y,0.0011472776363122617
china,0.0011345788736188672
novel,0.0011327912141778436
FORD_0_ford_30100,0.0011325509393473898
chen,0.0011298213388727947
proteins_y,0.001127894625056345
severe acute,0.0011226644813440941
acute respiratory,0.0011171315385831962
min,0.0011050280404329609
journal_Cell_Mol_Life_Sci,0.0011030033728731113
techniques,0.0011005851516423563
mers_x,0.0010983867733791125
activity,0.0010866930054648353
fold,0.0010815815039567451
mutations,0.0010779121064244921
patients_x,0.0010686065559734352
replication,0.0010442116079679117
FORD_0_ford_10700,0.0010430506186104875
activation,0.0010314257785823948
human_x,0.0010307603260389744
important,0.0010259755718214812
infection_y,0.001021892493091657
antiviral,0.0010149547879662083
finding,0.001005065171061104
identify,0.0010039616371018286
cov_x,0.00099835743057596
spike_y,0.0009972784608636351
probably,0.0009894085586021105
50,0.000985490365394067
days,0.000981156080692896
FORD_0_ford_10600,0.000979860133469235
sars cov,0.0009795712193858162
horses,0.0009783937317751838
proteases,0.0009763728341433705
reaction,0.0009720312390698023
infected_y,0.00096835691978918
specific,0.0009665512375123609
disease_y,0.0009482528442778344
viral_y,0.0009472476333386305
related_y,0.0009415585751390388
contrast,0.0009395076568330681
region_y,0.0009347906720392904
rottier_peter,0.0009334871421097677
compounds,0.0009286368552616041
sarscov,0.0009270788868940684
fever_y,0.0009260748187405328
chain reaction,0.0009256477447094608
measures,0.0009253322393134633
based,0.0009240419016796927
results,0.0009230221323847615
global,0.000920861952944836
gene,0.00091848691472713
study,0.0009098667695008153
insights,0.0009089883384284684
virus_x,0.0009087608746490481
signaling,0.0009083537007862797
assays,0.0009020752384642464
new_y,0.0008983990525587379
present,0.0008973092642080563
wild type,0.0008956929590714157
FORD_0_impactQ_Q4,0.0008921281704220987
respiratory viruses,0.0008893623831249906
suggested,0.0008864971108688356
rottier,0.0008852848491656215
seven,0.0008829299498195063
infected_x,0.0008817729397388111
24,0.0008805772628153147
WoSkategorie_0_obor_BIOCHEMISTRY__MOLECULAR_BIOLOGY_SCIE,0.0008786451189372293
van_der,0.0008679668612799376
diagnosis,0.000864429811469585
presence,0.0008566870930568835
yee,0.0008560195405907672
identified,0.0008556330096485002
central nervous,0.0008514192905471162
nucleotide_y,0.0008508524951135678
factor_y,0.0008498763554518385
isolates,0.0008492397940600645
patients_y,0.0008492265882223631
evaluation,0.0008436155863025052
methods,0.0008413936822552512
appeared,0.0008404339846290503
therapeutics,0.0008279340810313195
using,0.0008242737626332118
antigen_y,0.0008190923233148549
codon_y,0.0008176598363216493
WoSkategorie_0_obor_MULTIDISCIPLINARY_SCIENCES_SCIE,0.0008109312111668429
tract_y,0.0008108846341646403
models,0.000809017514325159
WoSkategorie_0_obor_PHARMACOLOGY__PHARMACY_SCIE,0.0008080660104471059
data,0.0008051257453594957
membrane,0.0008049429659472218
license_nocc,0.0008007727282893554
importance,0.0008000915991574165
sequence analysis,0.0007867054906638598
highly,0.0007845392166974937
coronavirus_x,0.0007814976874408047
lu_x,0.0007781325873181821
wei,0.0007762140216135461
murine hepatitis,0.0007760487281365355
journal_American_Journal_of_Infection_Control,0.000774937609027932
cell surface,0.0007738633975117117
selective,0.0007691342725860361
prevention,0.0007691146314643351
analysis,0.0007680038574591608
children_x,0.0007669657512759998
mers cov,0.0007637828974476138
support,0.0007631417557065217
specimens,0.0007592085072319079
coronavirus sarscov,0.0007582885370483
interferon_y,0.0007566461473009206
different,0.0007564778135962915
sars_x,0.0007557195656590692
human coronavirus,0.0007539347981406653
understanding,0.0007536490577015535
previous,0.0007512367083647959
period,0.0007499780633675744
temperature_x,0.000748765075693687
variation,0.0007427160290716138
levels,0.0007393782413897969
envelope_y,0.0007392858598114902
complex,0.0007391784130812977
high_y,0.0007381164128542646
secondary_y,0.0007370482883686213
infections_y,0.0007368449637880514
respiratory syndrome coronavirus,0.0007364592525503028
test,0.0007356144107362007
high levels,0.0007342874263948947
molecular,0.0007309163787777306
reverse genetics,0.0007306588295020515
patient,0.000729666626629742
role,0.0007279415857608579
cells,0.0007246008915015341
recent,0.000724158990093346
effects,0.0007237962743449519
helical,0.000723477725363334
tested,0.0007220535845929493
disease_x,0.0007183595150307634
motifs,0.0007171243331581152
transfected,0.0007165876207311958
detected,0.0007158619401515737
demonstrated,0.0007149931122915115
genetics,0.0007136440090212245
journal_Proceedings_of_the_National_Academy_of_Sciences,0.0007132934660556915
significant,0.0007103893947819941
characterized,0.0007088955383341255
clinical_y,0.0007084461354311727
journal_Human_Vaccines__Immunotherapeutics,0.0007013181476765103
infectious_y,0.0007007777843405527
process,0.0006999840516650421
229e,0.0006999455194730067
knowledge,0.0006963662065703024
coronavirus sars cov,0.0006961584641306566
occurred,0.0006943736231870831
enjuanes_luis,0.0006941699852415501
associated,0.0006926719100992254
rapid,0.0006912088730061808
sequence,0.0006894460641600393
merscov,0.0006876555844715652
cysteine_x,0.0006853860523819579
genomes,0.0006852093199000828
possibly,0.0006831681314315264
determined,0.0006822313580484193
heptad repeat,0.0006779746535360861
highlight,0.0006764822299490472
findings,0.0006758979325604691
rna viruses,0.0006719314375026513
modified,0.0006710205135134205
interaction,0.0006708397850199552
mrna,0.0006698408056620535
lead_y,0.000667728172443104
compared,0.0006653054124290516
combination,0.0006633262161562779
expressed,0.0006632481699736634
furthermore,0.0006623838602772825
mouse hepatitis,0.0006622318979486139
accessory proteins,0.0006613905656271713
transmission,0.000660198833318981
infected cells,0.0006589498962520126
reverse,0.0006564570246299376
bovine_x,0.0006563615933488695
luis,0.0006556496476828089
motif,0.000654514112085887
journal_Epidemiol_Infect,0.0006514416802283584
activate,0.000648662194244121
horse,0.0006479803395634973
exposed,0.0006478271441305101
