,0
impact_0_impact,0.040951205811683454
WoSkategorie_0_aisQ,0.02957317905010412
impact_1_impact,0.026428833654391394
ais_0_ais,0.026321021103096906
FORD_0_impactQ,0.024539538316692085
WoSkategorie_0_impactQ,0.023869973401645064
ais_1_ais,0.020568486810826552
middle,0.017372505627425674
middle east respiratory,0.0168312340758416
middle east,0.015817733421179557
FORD_0_aisQ,0.01578499947942911
syndrome,0.015598679627333054
respiratory,0.012505076114201163
east respiratory syndrome,0.012280557148460365
respiratory syndrome,0.010744744886541846
east,0.01004586766536177
author_count,0.009925433302866757
respiratory syndrome coronavirus,0.00935800528134199
east respiratory,0.008328371980587397
journal,0.0076560387454762836
severe,0.007455632504454639
acute respiratory,0.006978354481279382
license,0.006279018966180177
syndrome coronavirus,0.00602165232162903
severe acute respiratory,0.0060075251785361794
severe acute,0.0056630717372049225
virus,0.0054787385904465444
coronavirus,0.005205464718991275
bovine,0.005107747568878677
acute,0.00489376103477426
acute respiratory syndrome,0.004206383989303756
mers,0.0038138433392271515
mers cov,0.0032711226735448675
sars,0.003076376700980803
mhv,0.002877710801415971
coronavirus mers cov,0.002848407212939738
emergence,0.0027966738313712843
activated,0.002755566880190538
bovine coronavirus,0.0027393325391885247
cov,0.002713024424432856
host,0.002673538465838815
understanding,0.0025445932520493475
2012,0.0025292740030583094
merscov infection,0.0025145109417441967
strain,0.002413309490388175
results,0.0024131373032352356
assay,0.002403169253046748
coronavirus mers,0.002291948011732738
human,0.0022454285274111697
covs,0.002235126681757637
sarscov,0.002209996120251284
review,0.002147247114993187
WoSkategorie_0_obor,0.0020869862278304627
infected,0.002047702495788355
expressed,0.002008284707669601
interferon,0.0020039443775607345
innate,0.0019577987287895107
syndrome coronavirus merscov,0.0019340807958347528
ming_y,0.001924392877396102
zoonotic,0.0019084389028976548
dromedary,0.0018920675042545742
respiratory tract,0.0018553223831835432
hepatitis,0.0018539836937243208
mouse hepatitis virus,0.0018374009998708253
humans,0.0018356467468754072
camels,0.0018309080468220645
method,0.0018213685227907333
viral replication,0.001793870626415126
syndrome coronavirus mers,0.0017886040568283437
novel,0.001719307796146173
coronavirus merscov,0.001713645449802099
vaccine,0.001701736502078769
used,0.0016841586842863462
emerging,0.0016840877750041085
domain,0.0016797784811327626
independent,0.0016448097061446917
respectively,0.0016417146832218793
days,0.0016394241749542419
reaction,0.0016030022181167086
role,0.0015997205106286902
chain,0.0015809623487744087
li_y,0.0015807647793846466
sarscov spike,0.001564175000302173
van der_y,0.001559327290037666
baric_y,0.0015341504017759397
activation,0.0015333202797819412
high,0.0015230281252408876
mouse,0.0015026280660106262
ifn,0.0014965890870638583
new,0.0014739817387781978
van_y,0.0014728557736867806
study,0.0014696612349999563
viruses,0.0014440562977265795
infectious,0.0014050431571526808
respiratory syndrome mers,0.0013581522072158864
development,0.0013068988057224273
hepatitis virus,0.0013032068662054482
factor,0.0012984381124947417
cells,0.001296125044763951
transmission,0.0012931155602406077
peter_x,0.0012802970776327866
higher,0.0012763368096479128
important,0.0012741431844204162
interaction,0.0012706085343039937
present,0.0012698208441760703
pathogenic,0.001261001774967228
key,0.0012551169027027315
replication,0.0012530253990580967
2004,0.0012463963982777123
mutations,0.001242286938208738
sensitivity,0.0012245885893397868
affected,0.0012201775719827479
paul_x,0.0012083694769887987
50,0.0012066770738410146
cell,0.0011923921565194396
analyzed,0.001161189454502389
receptor,0.0011581345929047124
mark_y,0.0011534622233907489
vaccines,0.0011251558146172231
findings,0.0011087882518980303
animal,0.001105379785907269
cases,0.0010992572100368486
strategies,0.0010665567379043854
yee_y,0.0010638328539098788
recent,0.0010636447458468334
chemical,0.001063045351038564
showed,0.0010551367900333496
using,0.0010539734097195154
specific,0.0010491754884479612
merscov,0.0010394225058273825
number,0.001038601706758091
surface,0.0010301444709131472
er,0.0010180915986863447
tgev,0.0010153115173003316
tract,0.0010060717681313986
produced,0.0009984990125290723
antiviral,0.0009922923281588452
encephalomyelitis,0.000991564378731751
stranded,0.0009907610003564978
times,0.0009898967407247468
accessory proteins,0.000988350356428236
spike proteins,0.0009868371349768393
coronavirus sarscov,0.0009762434820222606
